id_support,operateur,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,action,infos,liste_azimut,date_activ,is_zb,is_new
549204,FREE MOBILE,LTE 800,GARE DE LA TINÉE (LE CHAUDAN) 06450 UTELLE,06151,"43.8889,7.1883",Pylône autostable,27m,TOTEM,AJO,,0|180,,False,False
549821,FREE MOBILE,LTE 800, (LA GLACIÈRE) 12130 ST GENIEZ D OLT ET D AUBRAC,12224,"44.4628,2.98",Pylône autostable,30m,TOTEM,AJO,,80|240,,False,False
552322,FREE MOBILE,LTE 800, (CHASSAGNOL) 19160 CHIRAC BELLEVUE,19055,"45.4553,2.3069",Pylône autostable,35m,ATC FRANCE,AJO,,190,,False,False
553220,FREE MOBILE,LTE 800,PRÈS FERME MINODIER (CROS DU CAIRE) 26240 PONSAS,26247,"45.1664,4.8331",Pylône autostable,"23,8m",TDF,AJO,,150,,False,False
555523,FREE MOBILE,5G NR 700,1 R CHARLES LINNÉ 92600 ASNIERES SUR SEINE,92004,"48.9281,2.2783",Immeuble,42m,Société HLM,AJA,,30|140|250,,False,False
555991,FREE MOBILE,LTE 800,CR N°5 DIT DU BOIS LES FOURCHES (LA ROUELLE) 21270 TELLECEY,21624,"47.2925,5.2908",Pylône autostable,32m,ATC FRANCE,AJO,,180|235,,False,False
555999,FREE MOBILE,LTE 800,D 30 (MONT RACHET) 25360 GONSANS,25278,"47.2311,6.3092",Pylône autostable,30m,TOTEM,AJO,,110|270,,False,False
556039,FREE MOBILE,LTE 800, (AUX BERÇOTS) 25210 LAVAL LE PRIEURE,25329,"47.1836,6.6142",Pylône tubulaire,36m,TOTEM,AJO,,10|100|190,,False,False
558804,FREE MOBILE,LTE 800,SOUCCA NEGRA TERRAIN COMMUNAL (MONT SUE) 06670 DURANUS,06055,"43.8961,7.2644",Pylône autostable,18m,Conseil Départemental,AJO,,0|120|240,,False,False
558842,FREE MOBILE,LTE 800, (LE COGNET) 07690 MONESTIER,07160,"45.1975,4.5336",Pylône autostable,"23,2m",TDF,AJO,,100|220,,False,False
559415,FREE MOBILE,5G NR 700,CHEM RURAL N°5 DE VILLIERS ADAM À SOGNOLE (BOIS DU DÉFAI) 95540 MERY SUR OISE,95394,"49.0556,2.1986",Pylône autostable,"45,6m",HIVORY,AJA,,70|190|310,,False,False
561452,FREE MOBILE,LTE 800,PYLÔNE TDF (MAS D' AMBLARD) 12220 PEYRUSSE LE ROC,12181,"44.5086,2.1336",Pylône autostable,43m,TDF,AJO,,10|150|270,,False,False
561500,FREE MOBILE,LTE 800,CHEMIN RURAL (COSTE FREJE) 12290 ARQUES,12010,"44.3142,2.8278",Pylône autostable,"26,2m",TDF,AJO,,40|160|270,,False,False
564135,FREE MOBILE,LTE 800,CHEM DE PIETRA BIANCA (BOCCA SERRIA) 02700 BARISIS AUX BOIS,2B049,"42.5131,8.6919",Pylône tubulaire,25m,TOTEM,AJO,,50|180,,False,False
564966,FREE MOBILE,5G NR 700, (PETIT RECET) 25190 ST HIPPOLYTE,25519,"47.3197,6.8072",Pylône autostable,42m,TDF,AJA,,10|100|270,,False,False
564976,FREE MOBILE,LTE 800,D 42 (DE CASTELNEAU-DURBAN À LABORIE) (LES FAGES) 09420 CASTELNAU DURBAN,09082,"42.9989,1.3478",Pylône autostable,32m,CELLNEX,AJO,,70|260,,False,False
565064,FREE MOBILE,LTE 800,A5  PK 148.400 10110 CHAUFFOUR LES BAILLY,10092,"48.1694,4.3286",Pylône autostable,53m,Sociétés d'Autoroutes,AJO,,80|290,,False,False
565115,FREE MOBILE,LTE 800,CHEM RURAL DE COULÉDOUX (BOURDALLÉ) 31160 PORTET D ASPET,31431,"42.9411,0.8578",Pylône autostable,42m,HIVORY,AJO,,90|210|330,,False,False
565200,FREE MOBILE,5G NR 700,R DE NIDECK 67600 SELESTAT,67462,"48.2647,7.4392",Pylône autostable,"38,5m",TOTEM,AJA,,20|130|230,,False,False
568073,FREE MOBILE,LTE 800,CD N°28 (LA CHARRIÈRE) 21610 CHAUME ET COURCHAMP,21158,"47.5928,5.3708",Pylône tubulaire,"32,2m",TOTEM,AJO,,36|120|212,,False,False
568719,FREE MOBILE,LTE 800,CHEM RURAL (VEZOLET) 15190 ST AMANDIN,15170,"45.3281,2.735",Pylône autostable,25m,TDF,AJO,,50|300,,False,False
571688,FREE MOBILE,LTE 800, (LA GARDETTE) 12230 LA COUVERTOIRADE,12082,"43.9244,3.3089",Pylône arbre,"15,2m",Société Privée,AJO,,0|155,,False,False
572853,FREE MOBILE,LTE 800, (LAMOTHE) 24170 PAYS DE BELVES,24035,"44.7233,0.9456",Pylône autostable,31m,ATC FRANCE,AJO,,25|155|270,,False,False
573111,FREE MOBILE,LTE 800,PYLONE TDF (MONT CABANES) 34260 GRAISSESSAC,34117,"43.6928,3.0608",Pylône autostable,20m,TDF,AJO,,130,,False,False
575147,FREE MOBILE,LTE 800,G.R. 62B - CHEM RURAL PYLÔNE TDF (LA PONSARDIE) 12390 BELCASTEL,12024,"44.3878,2.3444",Pylône autostable,35m,TDF,AJO,,20|150|270,,False,False
575375,FREE MOBILE,LTE 800,BEL AIR (LES BERGUETTES) 12350 LANUEJOULS,12121,"44.4311,2.1922",Pylône autostable,"41,6m",HIVORY,AJO,,0|120|250,,False,False
575662,FREE MOBILE,LTE 700,8 RÉS ST-JEAN 54 R DES CHANDIOTS HLM 8 À 14 63100 CLERMONT FERRAND,63113,"45.7881,3.1161",Immeuble,"20,2m",Société HLM,AAV,,0|120|240,,False,True
576609,FREE MOBILE,LTE 800,CHEM RURAL PRÈS D.61B (LES TERRASSES) 24314,24314,"44.9089,1.3672",Pylône autostable,"29,5m",CELLNEX,AJO,,120|240|345,,False,False
579239,FREE MOBILE,LTE 800,CHEM COMMUNAL N°2 PRÈS CHATEAU D EAU (SERROT) 32300 LABEJAN,32172,"43.5458,0.4928",Pylône tubulaire,31m,ATC FRANCE,AJO,,40|150|260,,False,False
580257,FREE MOBILE,LTE 800,D.24 (LE FIEF DE CHEZ COURGEAU) 16190 POULLIGNAC,16267,"45.4022,-0.0022",Pylône autostable,34m,Conseil Départemental,AJO,,30|140|260,,False,False
580896,FREE MOBILE,LTE 800,RÉÉMETTEUR TDF (LA VERSENNE) 21540 AUBIGNY LES SOMBERNON,21033,"47.2994,4.6303",Pylône autostable,40m,TDF,AJO,,100|210|340,,False,False
581884,FREE MOBILE,LTE 800, (LES GRANDES VERSENNES) 16140 TUSSON,16390,"45.9489,0.0619",Pylône autostable,30m,ATC FRANCE,AJO,,35|165|270,,False,False
584371,FREE MOBILE,5G NR 700,R DES CHÂTAIGNIERS CHÂTEAU D'EAU DU VERT VILLAGE PRES DE RD 830 27180 ST SEBASTIEN DE MORSENT,27602,"49.0086,1.0931",Château d'eau - réservoir,56m,"Commune, communauté de commune",AJA,,0|150|250,,False,False
584415,FREE MOBILE,LTE 800,AIRE DE REPOS DU BELVÉDÈRE A 75 (TRAVERS DU BRONC) 34700 PEGAIROLLES DE L ESCALETTE,34196,"43.8167,3.3183",Pylône autostable,21m,HIVORY,AJO,,165|350,,False,False
584744,FREE MOBILE,LTE 800,VOIE COMMUNALE N°16 (LAIR) 15500 ST PONCY,15207,"45.1842,3.1878",Pylône autostable,45m,TOTEM,AJO,,10|130|250,,False,False
586257,FREE MOBILE,LTE 800, (RIGOULAC) 12420 ARGENCES EN AUBRAC,12223,"44.7303,2.7956",Pylône autostable,32m,TOTEM,AJO,,0|110|230,,False,False
586316,FREE MOBILE,LTE 800,ROUTE DÉPARTEMENTALE 18 D' AMANCE À NULLY (LA TÊTE AUX CHEVAUX) 10140 AMANCE,10005,"48.2972,4.5289",Pylône autostable,37m,HIVORY,AJO,,210|350,,False,False
587892,FREE MOBILE,LTE 800,ROC DE LA GRENOUILLE 09300 BELESTA,09047,"42.8989,1.9564",Pylône autostable,16m,TOTEM,AJO,,40|290,,True,False
594369,FREE MOBILE,LTE 800,RTE DE LA ROYA ST-SALVAIRE (LA ROUGELLE) 06660 ST ETIENNE DE TINEE,06120,"44.2131,6.9678",Pylône autostable,19m,HIVORY,AJO,,20|120,,False,False
595159,FREE MOBILE,LTE 800,MAISON FORESTIERE DE ST ANTOINE 02340 CLERMONT LES FERMES,2A200,"41.9639,9.1911",Pylône arbre,33m,TDF,AJO,,290,,False,False
599124,FREE MOBILE,LTE 800,ROUTE LA GLIVIERE (LUC) 19430 MERCOEUR,19133,"44.9939,1.9486",Pylône autostable,43m,Conseil Départemental,AJO,,90|210|330,,False,False
599397,FREE MOBILE,LTE 800,LES FAYSSES LONGUES (LA TESSONNE) 30120 MONTDARDIER,30176,"43.9611,3.5319",Pylône autostable,33m,TOTEM,AJO,,45|305,,False,False
600220,FREE MOBILE,LTE 800, (CRÊT MONIOT & PLANCHE LA JEANN) 25520 ARC SOUS CICON,25025,"47.0364,6.4122",Pylône autostable,48m,EDF ou GDF,AJO,,40|140|290,,False,False
601420,FREE MOBILE,LTE 800, (FERME DU PEROU) 26510 VILLEPERDRIX,26376,"44.4442,5.3047",Pylône autostable,33m,TDF,AJO,,160|230,,False,False
603842,FREE MOBILE,5G NR 700,4 R BRANLY 67500 HAGUENAU,67180,"48.8019,7.8111",Pylône autostable,30m,TOTEM,AJA,,0|120|240,,False,False
612450,FREE MOBILE,LTE 800,STADE DE FOOTBALL (LES CHAILLOTS) 10400 AVANT LES MARCILLY,10020,"48.4317,3.5697",Pylône autostable,42m,Conseil Départemental,AJO,,175|220|340,,False,False
612521,FREE MOBILE,LTE 800,LE VILLARD (LA CHATONNIÈRE) 26340 BRETTE,26062,"44.5908,5.3144",Bâtiment,7m,ORANGE Services Fixes,AJO,,0|190,,False,False
615731,FREE MOBILE,LTE 800,R DE LA GARE PRÈS DE LA COOP. AGRICOLE 18350 NERONDES,18160,"46.9978,2.8244",Pylône autostable,37m,CELLNEX,AJO,,35|155|275,,False,False
619876,FREE MOBILE,LTE 800,LE CHATAIGNER (LA CROIX DE MAREILLE) 24610 MINZAC,24272,"44.9578,0.0264",Pylône autostable,40m,Conseil Départemental,AJO,,30|150|270,,False,False
620726,FREE MOBILE,5G NR 3500,R DE KERROT 29660 CARANTEC,29023,"48.6597,-3.9136",Château d'eau - réservoir,34m,"Commune, communauté de commune",ALL,,50|180|320,,False,False
628313,FREE MOBILE,5G NR 700,RUE DU RELAIS PYLÔNE TDF (LA PLÉNOISE) 25340 PAYS DE CLERVAL,25156,"47.4022,6.4844",Pylône autostable,"43,4m",TDF,AJA,,60|150|280,,False,False
633071,FREE MOBILE,LTE 800, (CONTIBAL) 15290 PARLAN,15147,"44.8219,2.1794",Pylône autostable,35m,HIVORY,AJO,,75|200|330,,False,False
633184,FREE MOBILE,LTE 800, (LE MONTMOYEN) 10190 CHENNEGY,10096,"48.2164,3.8764",Pylône autostable,"77,7m",Conseil Départemental,AJO,,30|130|300,,False,False
637829,FREE MOBILE,LTE 800,PLANTAUREL (LIEURAC) 09300 ROQUEFORT LES CASCADES,09250,"42.9664,1.7536",Pylône autostable,24m,TDF,AJO,,70|130|270,,True,False
638982,FREE MOBILE,LTE 800, (LA FAURE DU HAUT) 07190 ST SAUVEUR DE MONTAGUT,07295,"44.8233,4.5764",Pylône autostable,"26,5m",TDF,AJO,,0|110|220,,False,False
641134,FREE MOBILE,LTE 800,RÉÉMETTEUR TDF DE FONTAN 1 (CIMETIÈRE) 06540 SAORGE,06132,"43.9914,7.55",Pylône autostable,30m,TDF,AJO,,10|200,,False,False
645566,FREE MOBILE,LTE 800,LES REVELIES EST (LES VERSANNES) 24330 LA DOUZE,24156,"45.0806,0.8575",Pylône autostable,36m,TOTEM,AJO,,180|350,,False,False
648330,FREE MOBILE,LTE 800, (COUSSERGUES) 11580 ALET LES BAINS,11008,"42.9989,2.2439",Pylône autostable,26m,TDF,AJO,,90,,False,False
650067,FREE MOBILE,, (PUNTA DI TRAGUNATU) 02840 ATHIES SOUS LAON,2A028,"42.1772,8.7931",Pylône tubulaire,43m,TDF,CHH,40m,,,False,False
653808,FREE MOBILE,LTE 800, (LES GALIBES) 24210 ST RABIER,24491,"45.1619,1.1369",Pylône autostable,"37,8m",TDF,AJO,,120|230|350,,False,False
656112,FREE MOBILE,LTE 800,LABROU (LE DEVANT DE LA CHAUX) 26150 PONTAIX,26248,"44.76,5.2606",Pylône autostable,26m,TDF,AJO,,90|170,,False,False
656464,FREE MOBILE,LTE 800,LES DEVISES (VINTAJOL) 24200 ST ANDRE D ALLAS,24366,"44.9089,1.1556",Pylône autostable,"34,8m",TOTEM,AJO,,120|270,,False,False
666860,FREE MOBILE,LTE 800, (LE CLUZARD) 19170 TARNAC,19265,"45.6681,1.9294",Pylône autostable,40m,Conseil Départemental,AJO,,60|180|300,,False,False
666894,FREE MOBILE,LTE 800,D.88 - PRÈS RÉSERVOIR (LA ZOTTE) 19160 LAMAZIERE BASSE,19102,"45.3783,2.1756",Pylône autostable,43m,Conseil Départemental,AJO,,10|130|250,,False,False
668444,FREE MOBILE,LTE 800,LE PUY DE LAFONT (LA VIGNERIE) 19400 ARGENTAT SUR DORDOGNE,19010,"45.1583,1.9533",Pylône autostable,38m,ATC FRANCE,AJO,,30|180,,False,False
668482,FREE MOBILE,LTE 800, (PUY DE LA MONEDIERE) 19260 VEIX,19281,"45.4847,1.8397",Pylône autostable,41m,DDE,AJO,,0|120|240,,False,False
669701,FREE MOBILE,LTE 800,V.C. DE CHAUMONT HARDOYE (GRAND FOSSE) 08220 CHAUMONT PORCIEN,08113,"49.6558,4.2439",Pylône autostable,38m,Conseil Départemental,AJO,,125|210,,False,False
669818,FREE MOBILE,5G NR 700,171 R ST DENIS 93100 MONTREUIL,93048,"48.8756,2.4497",Immeuble,34m,"Copropriété, Syndic, SCI",AJA,,0|120|240,,False,False
672799,FREE MOBILE,LTE 800, (LA VIGUERIE) 15600 BOISSET,15021,"44.7819,2.2389",Pylône autostable,"37,4m",HIVORY,AJO,,0|90|225,,False,False
674594,FREE MOBILE,LTE 800,LA BORIE DU GASC (JALASOU) 12470 ST CHELY D AUBRAC,12214,"44.5875,2.9083",Pylône autostable,24m,TOTEM,AJO,,80|200|320,,False,False
674823,FREE MOBILE,LTE 800, (FROMENTEAU) 23170 TARDES,23251,"46.1328,2.3214",Pylône autostable,49m,Conseil Départemental,AJO,,60|170,,False,False
675797,FREE MOBILE,LTE 800,LES ESQUEROLES (ROC DE L'AIGLE) 09110 MERENS LES VALS,09189,"42.6536,1.8408",Pylône autostable,28m,HIVORY,AJO,,220|350,,False,False
677706,FREE MOBILE,LTE 800,CHEM DE LA GIRODIÈRE 08290 LA FEREE,08167,"49.7528,4.3097",Pylône autostable,43m,Conseil Départemental,AJO,,55|230,,False,False
677710,FREE MOBILE,LTE 800,CHEM D'EXPLOITATION N°37 (LES SAULES - SUR LE MONT) 08220 HANNOGNE ST REMY,08210,"49.5947,4.1408",Pylône autostable,30m,Conseil Départemental,AJO,,0|180,,False,False
678141,FREE MOBILE,LTE 800,CHEM RURAL DIT DE LA CARRIÈRE (LES CARRIÈRES) 08190 VILLERS DEVANT LE THOUR,08476,"49.5106,4.0747",Pylône autostable,20m,Conseil Départemental,AJO,,130,,False,False
680233,FREE MOBILE,LTE 800, (LES VIGNES) 25310 MESLIERES,25378,"47.4203,6.8911",Pylône autostable,38m,TDF,AJO,,185,,False,False
681669,FREE MOBILE,,ROCHER DE GALZENS CHEM RURAL (LE CAYLA) 81530 VIANE,81314,"43.7311,2.5697",Pylône autostable,26m,TDF,CHH,28m,,,False,False
685525,FREE MOBILE,LTE 800, (CHANTELOUBE) 23450 FRESSELINES,23087,"46.4114,1.6728",Pylône autostable,43m,Conseil Départemental,AJO,,165,,False,False
685574,FREE MOBILE,LTE 800, (MALAVAUX) 23190 CHAMPAGNAT,23048,"46.0069,2.2669",Pylône autostable,43m,Conseil Départemental,AJO,,30|150,,False,False
685601,FREE MOBILE,LTE 800,BROUSSOUX 15590 VELZIC,15252,"45.0042,2.5364",Mât béton,"18,5m",TDF,AJO,,60|300,,False,False
685613,FREE MOBILE,LTE 800,FONT PEYROUSE (ELSEIX LA GRANGE) 19430 BASSIGNAC LE BAS,19017,"45.0303,1.8733",Pylône autostable,43m,Conseil Départemental,AJO,,70|190|310,,False,False
687004,FREE MOBILE,LTE 800,CHEM RURAL DIT DE LA TERRASSE (LA MONTAGNE) 21520 BISSEY LA COTE,21077,"47.9122,4.7011",Pylône autostable,40m,Conseil Départemental,AJO,,90|310,,False,False
689050,FREE MOBILE,5G NR 700,LES ROCHES (CHARTIGNOUX) 63410 MANZAT,63206,"45.9583,2.9369",Pylône autostable,26m,TDF,AJA,,40|200|300,,False,False
690117,FREE MOBILE,LTE 800,PRÈS DÉPARTEMENTALE 13 (RIGNAC) 15110 ST URCIZE,15216,"44.6819,2.9958",Pylône autostable,18m,TDF,AJO,,20,,False,False
692559,FREE MOBILE,LTE 800,LIEU DIT LE CROT ROUGE (LE CROT ROUGE) 18570 MORTHOMIERS,18157,"47.0419,2.2669",Pylône autostable,35m,ATC FRANCE,AJO,,60|150|245,,False,False
694321,FREE MOBILE,LTE 800,CHEM RURAL PRÈS D.111 E (LES QUATRES VENTS) 18370 ST SATURNIN,18234,"46.4967,2.2275",Pylône autostable,46m,Conseil Départemental,AJO,,30|150|270,,False,False
694869,FREE MOBILE,LTE 800,PRÈS DU CHÂTEAU D'EAU (PUYLAFAYE) 24530 BRANTOME EN PERIGORD,24064,"45.3244,0.7561",Pylône autostable,35m,BOUYGUES,AJO,,5|110|220,,False,False
695739,FREE MOBILE,LTE 800, (PECH DE MARRANS) 11510 FEUILLA,11143,"42.9275,2.9133",Pylône autostable,23m,HIVORY,AJO,,140|260|350,,False,False
696382,FREE MOBILE,LTE 800,D.101F (LA FOUCHÈRE) 21400 PUITS,21511,"47.7328,4.4369",Pylône autostable,31m,Conseil Départemental,AJO,,85|260,,False,False
698300,FREE MOBILE,LTE 800,PRES DU MOINE (PRÉS DU MOINE) 25920 MOUTHIER HAUTE PIERRE,25415,"47.0297,6.2689",Pylône autostable,30m,TDF,AJO,,80|325,,False,False
698332,FREE MOBILE,LTE 800,PRALABEAU (MICHELON) 26470 CHALANCON,26067,"44.5275,5.3806",Pylône autostable,30m,ORANGE Services Fixes,AJO,,160|300,,False,False
705412,FREE MOBILE,LTE 800,CHEM DE LA FORÊT (LA BORIE) 19800 CORREZE,19062,"45.3731,1.8697",Pylône autostable,"41,3m",TDF,AJO,,40|190|350,,False,False
706637,FREE MOBILE,LTE 800, (KERLAY) 22480 ST CONNAN,22284,"48.4106,-3.0472",Pylône autostable,39m,Conseil Départemental,AJO,,60|180|300,,False,False
707945,FREE MOBILE,LTE 800, (RULLADOU) 34360 BERLOU,34030,"43.4972,2.9564",Pylône autostable,33m,TOTEM,AJO,,30|180,,False,False
720334,FREE MOBILE,LTE 800, (LA PANEYRE) 07190 ST PIERREVILLE,07286,"44.8192,4.5175",Pylône autostable,21m,TDF,AJO,,5|135|260,,False,False
723287,FREE MOBILE,LTE 800,FORÊT COMMUNALE DE VULAINES (LE FOND DU ROY) 10160 VULAINES,10444,"48.2525,3.6289",Pylône autostable,42m,TDF,AJO,,60|160|250,,False,False
726783,FREE MOBILE,5G NR 700,CHEMIN DE LAUNAY (LA CHAPELLE ST-MARC) 27170 BEAUMONT LE ROGER,27051,"49.0956,0.7386",Pylône autostable,"43,5m",TDF,AJA,,0|120,,False,False
727274,FREE MOBILE,LTE 800, (LE SOULEILLA) 09300 NALZEN,09215,"42.9167,1.7506",Pylône autostable,40m,HIVORY,AJO,,100|315,,False,False
727728,FREE MOBILE,LTE 800, (CABRELLES) 12380 ST SERNIN SUR RANCE,12248,"43.8772,2.6356",Pylône autostable,27m,HIVORY,AJO,,90|290,,False,False
727794,FREE MOBILE,LTE 800,D 940 (PUY DE NIOULOU) 19170 ST HILAIRE LES COURBES,19209,"45.6231,1.8392",Pylône autostable,"45,6m",Conseil Départemental,AJO,,90|210|330,,False,False
727796,FREE MOBILE,LTE 800, (PUY CHASTANG) 19220 ST CIRGUES LA LOUTRE,19193,"45.0864,2.0831",Pylône autostable,47m,TDF,AJO,,10|125|250,,False,False
730986,FREE MOBILE,LTE 800,VC PRÈS RÉSERVOIR (GOAZ AN ESQUER) 22340 LOCARN,22128,"48.3189,-3.4164",Pylône autostable,40m,Conseil Départemental,AJO,,30|150|270,,False,False
732784,FREE MOBILE,LTE 2100,RD 75 (LES CABANES) 38780 OYTIER ST OBLAS,38288,"45.5819,5.0494",Pylône autostable,"29,5m",TOTEM,ALL,,30|150|270,,False,False
734126,FREE MOBILE,LTE 800, (SUC DU MONTAT) 07590 ST ETIENNE DE LUGDARES,07232,"44.6511,4.0253",Pylône autostable,20m,TDF,AJO,,125|270,,False,False
738251,FREE MOBILE,LTE 800, (CHEZ LA CATY) 16310 MOUZON,16239,"45.7958,0.5983",Pylône autostable,30m,ATC FRANCE,AJO,,60|175|290,,False,False
738266,FREE MOBILE,LTE 800,ROUTE INTERCOMMUNALE DE SAUMOS A BRACH STADE DE SAUMOS (LE PETIT COURGAS) 33680 SAUMOS,33503,"44.9311,-0.9883",Pylône autostable,45m,Conseil Départemental,AJO,,70|180|300,,False,False
740152,FREE MOBILE,LTE 800,RTE DU CHÊNE CREUX (BOUY) 18800 CHASSY,18056,"47.02,2.8783",Pylône autostable,46m,ATC FRANCE,AJO,,45|165|285,,False,False
741901,FREE MOBILE,"LTE 2100, 5G NR 700",R NICOLAS COPERNIC ZI SUD 41100 VENDOME,41269,"47.7789,1.0731",Château d'eau - réservoir,44m,"Syndicat des eaux, Adduction",ALL,,130|240|340,,False,False
742519,FREE MOBILE,LTE 800,GIRAUDIER PYLÔNE FT (LES TROIS CROIX) 07270 COLOMBIER LE JEUNE,07068,"45.0142,4.6911",Pylône autostable,26m,TOTEM,AJO,,180,,False,False
744131,FREE MOBILE,LTE 800, (PEYTE / LA BOURGEADE) 19220 SERVIERES LE CHATEAU,19258,"45.1431,2.02",Pylône autostable,"40,4m",HIVORY,AJO,,90|210|330,,False,False
749851,FREE MOBILE,LTE 800,VC N°202 DE LA TUILLIÈRE À ST-JORY TERSAC (SUR LES PEYS) 24160 ST JORY LAS BLOUX,24429,"45.3711,0.9653",Pylône autostable,35m,Conseil Départemental,AJO,,60|180|300,,False,False
750472,FREE MOBILE,LTE 800,CHEM LA GARE ZA DES AJONCS D'OR 35620 TEILLAY,35332,"47.8178,-1.5619",Pylône autostable,55m,Conseil Départemental,AJO,,10|130|250,,False,False
750488,FREE MOBILE,LTE 800,D. 24 (LA PICAIS - ANCIENNE CARRIÈRE) 35210 COMBOURTILLE,35086,"48.2606,-1.2931",Pylône autostable,44m,Conseil Départemental,AJO,,0|90|200,,False,False
751485,FREE MOBILE,LTE 800,C V N°6 DE MONTGENOUX (MONTGENOUX) 18170 MAISONNAIS,18135,"46.6219,2.2036",Pylône autostable,47m,Conseil Départemental,AJO,,30|160|270,,False,False
751511,FREE MOBILE,LTE 800,CHEM RURAL DE SAPEY (AU SAPEY) 25580 LES PREMIERS SAPINS,25424,"47.0656,6.3342",Pylône autostable,42m,TOTEM,AJO,,0|180,,False,False
752521,FREE MOBILE,LTE 800, (BOIS DE LA PASSE) 18260 JARS,18117,"47.3958,2.6953",Pylône autostable,47m,Conseil Départemental,AJO,,40|180|270,,False,False
752886,FREE MOBILE,LTE 800, (LE SOURRY) 30570 ST ANDRE DE MAJENCOULES,30229,"44.0383,3.6861",Pylône autostable,32m,HIVORY,AJO,,0|120|210,,False,False
753287,FREE MOBILE,LTE 800, (ROUQUISSE) 12360 PEUX ET COUFFOULEUX,12179,"43.7711,2.87",Pylône autostable,"34,1m",ATC FRANCE,AJO,,75|250,,False,False
755152,FREE MOBILE,LTE 800,PONT DU CHEM DE FER RN 202 06450 UTELLE,06151,"43.9014,7.1889","Ouvrage d'art (pont, viaduc)",9m,"Commune, communauté de commune",AJO,,45|180|300,,False,False
755575,FREE MOBILE,LTE 800, (LIEPERTES) 07140 STE MARGUERITE LAFIGERE,07266,"44.4786,4.0025",Pylône autostable,21m,TDF,AJO,,270,,False,False
756132,FREE MOBILE,LTE 800, (LA PETITE FAYE) 24190 ST ANDRE DE DOUBLE,24367,"45.1569,0.3339",Pylône autostable,"36,8m",ATC FRANCE,AJO,,25|120|230,,False,False
756165,FREE MOBILE,LTE 800,CHEM RURAL DES ROUCHES AU GRAND BESSE (PETITS CHAMPS DE GRAND BESSE) 18270 ST MAUR,18225,"46.5728,2.2672",Pylône autostable,45m,Conseil Départemental,AJO,,40|120|315,,False,False
756169,FREE MOBILE,LTE 800, (VERTEILLAC) 24600 VANXAINS,24564,"45.2128,0.2764",Pylône autostable,"31,8m",ATC FRANCE,AJO,,85|230|320,,False,False
756591,FREE MOBILE,LTE 800,RTE DU COL GIALORGUES LE VILLARET (BEC DE CAIRE) 06660 ST DALMAS LE SELVAGE,06119,"44.2836,6.8597",Bâtiment,7m,Conseil Départemental,AJO,,80,,False,False
756661,FREE MOBILE,LTE 800,ROUTE DU PLAN (LOU PLAN) 06910 CUEBRIS,06052,"43.8903,7.0186",Pylône autostable,35m,HIVORY,AJO,,90|170|270,,False,False
756691,FREE MOBILE,LTE 800,PYLÔNE TDF GRÉOLIÈRES (LE PRÊT) 06140 COURSEGOULES,06050,"43.8003,7.0178",Pylône autostable,44m,TDF,AJO,,110|250,,False,False
757261,FREE MOBILE,LTE 800,AVENUE DE BELGIQUE (LA HOUILLÈRE) 08700 LA GRANDVILLE,08199,"49.7808,4.8039",Pylône autostable,43m,Conseil Départemental,AJO,,140|230|320,,False,False
757273,FREE MOBILE,LTE 800,CHEM D' AUBIGNY (FOND DE MORGNIVAL) 08460 THIN LE MOUTIER,08449,"49.7233,4.4931",Pylône autostable,42m,Conseil Départemental,AJO,,125|205,,False,False
757321,FREE MOBILE,LTE 800,VC (MONTCHAL) 07320 ROCHEPAULE,07192,"45.0806,4.4536",Pylône autostable,27m,TDF,AJO,,50|180,,False,False
757343,FREE MOBILE,LTE 800,VOIE DU POMMIER (LA ROCHETTE) 08140 POURU AUX BOIS,08342,"49.7097,5.0961",Pylône autostable,45m,TOTEM,AJO,,120|210|300,,False,False
757377,FREE MOBILE,LTE 800,CHEMIN RURAL (LE CLOS DES FOSSÉS) 08130 NEUVILLE DAY,08321,"49.4994,4.6908",Pylône autostable,"43,5m",TOTEM,AJO,,70|200|300,,False,False
757396,FREE MOBILE,LTE 800,CHEM RURAL DE LA VANNERIE (LES GROS CHÊNES) 08170 HARGNIES,08214,"50.01,4.7894",Pylône autostable,33m,HIVORY,AJO,,0|150|290,,False,False
757461,FREE MOBILE,LTE 800,CHEM RURAL (LA SERRE) 09460 LE PUCH,09237,"42.7211,2.0986",Pylône autostable,32m,TDF,AJO,,70|180|285,,True,False
757700,FREE MOBILE,LTE 800,"A5 PR 172,40 PYLÔNE SAPRR (BOIS DE MARIEMONT) 10200 CHAMPIGNOL LEZ MONDEVILLE",10076,"48.1403,4.6194",Pylône autostable,53m,Sociétés d'Autoroutes,AJO,,30|100|320,,False,False
758214,FREE MOBILE,LTE 800,CHEM CASTILLOU D 118 (TOUMIÈRE) 11190 LUC SUR AUDE,11209,"42.97,2.2608",Pylône autostable,26m,TOTEM,AJO,,10|180,,False,False
758238,FREE MOBILE,LTE 2100, (LA PLAINE DE CAZELLES) 11390 CUXAC CABARDES,11115,"43.3664,2.285",Château d'eau - réservoir,33m,"Commune, communauté de commune",ALL,,90|245|335,,False,False
758256,FREE MOBILE,LTE 800,PRÉS D59 (CHAMP LE ROI) 10210 VANLAY,10395,"48.055,4.0506",Pylône autostable,34m,HIVORY,AJO,,50|270,,False,False
