id_support,operateur,action,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,date_activ,is_zb,is_new
1285324,FREE MOBILE,ALL,LTE 900,30 R DESCARTES 60100 CREIL,60175,"49.255,2.4875",Immeuble,"66,5m","Copropriété, Syndic, SCI",2025-11-27,False,False
1286865,ORANGE,SUP,"GSM 900, LTE 700",76 AVENUE RAYMOND POINCARÉ 75116 PARIS 16,75116,"48.8689,2.2858",Immeuble,"32,5m","Copropriété, Syndic, SCI",2014-02-19,False,False
1286905,OUTREMER TELECOM,ALL,LTE 2100, (BEL ETANG) 97180 STE ANNE,97128,"16.2958,-61.3689",Pylône autostable,24m,DIGICEL,2025-07-25,False,False
1286905,OUTREMER TELECOM,SUP,GSM 1800, (BEL ETANG) 97180 STE ANNE,97128,"16.2958,-61.3689",Pylône autostable,24m,DIGICEL,2018-09-08,False,False
1286909,OUTREMER TELECOM,ALL,LTE 2100,QUARTIER SINAI (BOIS LÉZARDS) 97213 GROS MORNE,97212,"14.7272,-61.0386",Pylône autostable,27m,DIGICEL,2025-07-25,False,False
1286909,OUTREMER TELECOM,SUP,GSM 1800,QUARTIER SINAI (BOIS LÉZARDS) 97213 GROS MORNE,97212,"14.7272,-61.0386",Pylône autostable,27m,DIGICEL,2018-05-26,False,False
1288863,FREE MOBILE,ALL,LTE 900,16 AV DU PETIT BARTHÉLÉMY 13540 AIX EN PROVENCE,13001,"43.5192,5.4358",Immeuble,24m,Société HLM,2025-11-27,False,False
1292215,OUTREMER TELECOM,ALL,LTE 2100,109 RUE DE LA MAZOUKA (LE BAC) 97224 DUCOS,97207,"14.5922,-60.9808",Immeuble,13m,Particulier,2025-07-25,False,False
1292215,OUTREMER TELECOM,SUP,GSM 1800,109 RUE DE LA MAZOUKA (LE BAC) 97224 DUCOS,97207,"14.5922,-60.9808",Immeuble,13m,Particulier,2017-04-29,False,False
1292217,OUTREMER TELECOM,ALL,LTE 2100,HABITATION LA POTERIE (CHATEAU GAILLARD) 97229 LES TROIS ILETS,97231,"14.5294,-61.0069",Pylône autostable,20m,Outremer Telecom,2025-07-25,False,False
1292217,OUTREMER TELECOM,SUP,GSM 1800,HABITATION LA POTERIE (CHATEAU GAILLARD) 97229 LES TROIS ILETS,97231,"14.5294,-61.0069",Pylône autostable,20m,Outremer Telecom,2017-06-03,False,False
1292683,FREE MOBILE,SUP,UMTS 900,7 RUE SAINT LAZARE 6 R DE LA RÉSISTANCE RÉS ST LAZARE 60200 COMPIEGNE,60159,"49.4125,2.8317",Immeuble,24m,"Copropriété, Syndic, SCI",,False,True
1292683,ORANGE,SUP,GSM 900,7 RUE SAINT LAZARE 6 R DE LA RÉSISTANCE RÉS ST LAZARE 60200 COMPIEGNE,60159,"49.4125,2.8317",Immeuble,24m,"Copropriété, Syndic, SCI",1999-10-22,False,False
1297422,OUTREMER TELECOM,ALL,LTE 2100,RUE DES KAQUIS - NIVEAU MARE CADOUE (MASSIOUX) 97121 ANSE BERTRAND,97102,"16.4608,-61.4528",Pylône autostable,32m,DIGICEL,2025-07-25,False,False
1297422,OUTREMER TELECOM,SUP,GSM 1800,RUE DES KAQUIS - NIVEAU MARE CADOUE (MASSIOUX) 97121 ANSE BERTRAND,97102,"16.4608,-61.4528",Pylône autostable,32m,DIGICEL,2018-09-01,False,False
1299920,FREE MOBILE,SUP,"UMTS 900, LTE 700, LTE 1800, LTE 2100, LTE 2600, 5G NR 700", (JÉRUSALEM) 45420 BONNY SUR LOIRE,45040,"47.6064,2.8186",Pylône autostable,35m,TOTEM,2020-12-15,False,False
1301418,FREE MOBILE,SUP,"UMTS 900, LTE 700, LTE 900, LTE 1800, LTE 2100, LTE 2600, 5G NR 700",CHEMIN HENRI IV (POEYLAUD) 64800 ST VINCENT,64498,"43.1808,-0.1642",Pylône autostable,34m,TOTEM,,False,True
